uid,lot_title,lot_url,full_cost,avg_resell_price,net_profit,percentage_profit
251,Nine Rolls Of Ralph Lauren Signature Papers II Egarton Plaid Wallpaper PRL017/15,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-754879f7-09bb-455b-b1f0-af6201617922,148.0,48.98,-129.04000000000002,-87.1891891891892
69,"DoorBird D101S IP Video Door Intercom Wi-Fi, LAN, Outdoor panel, Silver",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-11e5b790-65bb-4759-8576-af620160a7c6,162.8,109.86,-85.03200000000001,-52.23095823095824
109,Logitech G923 Steering Wheel for PS4,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-4c4d7a2f-80d8-420b-8108-af620160d64f,162.8,180.12,-14.772000000000013,-9.073710073710082
64,"Forty-six JETech Protective Cases, For Galaxy Tab S5E, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-51423213-add8-4dac-9f01-af620160a23e,177.6,15.61,-196.154,-110.44707207207207
147,Twenty Four Celtic FC Bricks Trucks,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-6d1db8da-fcc1-4cb3-89cc-af62016101b0,177.6,8.25,-203.514,-114.59121621621622
275,"Twenty Liewood Dante Beach Sets, Sea Creature, Sea Blue Multi Mix",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-dc167bb7-43a5-4825-be73-af6201619470,177.6,21.0,-190.764,-107.41216216216216
70,"DoorBird D1101V Aufputz IP video door intercom Wi-Fi, LAN Outdoor panel V2A stainless steel",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-42caed97-699d-4eb1-b9b3-af620160a8df,192.4,184.26,-44.37600000000002,-23.064449064449075
22,"BenQ X-Sign Card 5-yr Basic, 5J.F1T14.016 4718755078880",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-c8a7cbf0-ae6a-4cae-937a-af6201607339,192.4,32.81,-195.82600000000002,-101.78066528066529
62,Xiaomi Mi Smart Compact Projector,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-68ead47c-5ef2-44ad-bb80-af6201609ff4,207.2,52.98,-192.528,-92.91891891891892
45,"PCAN-Explorer 6 Professional, Windows Software",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3531f28e-b8a6-47eb-a4c0-af6201608cda,207.2,97.36,-148.148,-71.5
120,"Shure SM7B Dynamic Studio Microphone, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-d9e7bb59-7f94-46cb-87cb-af620160e27c,236.8,248.77,-30.482000000000006,-12.87246621621622
115,JBL EON ONE Pro All-In-One Portable PA System,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-cb2d0c5a-56d7-4009-9d24-af620160dd02,296.0,268.07,-78.67000000000002,-26.57770270270271
4,DJI RS 2 Professional 3 Axis Camera Stabilizer,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3779eebf-746b-4cfa-b715-af6201605f00,325.6,286.22,-94.26400000000001,-28.950859950859954
63,"Apple MacBook Pro 13 Inch, 8 Core CPU/8 Core GPU/16GB/1TB, Model A2338, Silver/Grey, Brand New. May",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-2abbe9ba-a2a2-4ba6-8e69-af620160a11c,651.2,1097.0,345.33199999999994,53.03009828009827
